Track Name,Artist Name,Track ID,Album ID,Artist ID,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Key,Time Signature,Mode,Duration (ms),Popularity
Chasing Stars (feat. James Bay),Alesso,6y6xhAgZjvxy5kR5rigpY3,09vWMvGsbMxlVuFS7hCsf6,4AVFqumd2ogHFlRbKIjp1t,pop,0.594,0.64,-6.865,0.033,0.0169,0,0.135,0.492,92.871,10,4,1,170457,77
Oh My God,Gia Woods,5EhXpH8kkPEay1UyjBPgzb,3C7a0PJRH3H9yoI9SD13eD,6T56xtTEllGW17snjAZLNP,pop,0.869,0.707,-6.262,0.145,0.204,1.09e-05,0.0823,0.906,133.015,8,4,0,135002,46
DEEP END,Grey,3AZ0f6YkBQE8qUed8Is6r7,0sm7bE4RGNVzGJo5IjCPfQ,4lDBihdpMlOalxy1jkUbPl,pop,0.661,0.534,-8.46,0.244,0.33,0,0.151,0.29,152.115,1,4,1,158923,50
Lifetime (with Ty Dolla $ign & 070 Shake),Swedish House Mafia,3zQpGaH50HeMjxurMZVF6q,4jFxIzyBN7JD5rwLT0chjg,1h6Cn3P4NGzXbaXidqURXs,pop,0.591,0.719,-7.824,0.215,0.0201,3.17e-06,0.906,0.142,100.014,11,4,0,186805,74
NDA,Billie Eilish,6uqyE384HDSsuwpoF4mjrL,6pFgyYC8zPwVPPS4cbJO29,6qqNVTkY8uBg9cP3Jd7DAH,pop,0.765,0.373,-9.915,0.0713,0.329,0.541,0.112,0.59,85.015,8,4,1,195777,60
positions,Ariana Grande,7igeByaBM0MgGsgXtNxDJ7,3jqEvfiu2ENgmgzZq27zbi,66CXWjxzNUsdJxJ2JdwvnR,pop,0.736,0.802,-4.759,0.0864,0.468,0,0.094,0.675,144.005,0,4,1,172325,7
2Drunk,Nick Jonas,33o0xXMPY41CWwDTnxyM5Z,3FTjOu2zQLWcl1NVos4eAq,4Rxn7Im3LGfyRkY2FlHhWi,pop,0.648,0.798,-6.088,0.179,0.0332,0,0.201,0.607,156.023,6,4,1,192319,59
Fame Kills,Gia Woods,16KlpIiZnsd1Lf1CB7Vu3p,6TdyxjqgFSWfWETiQ4R0D6,6T56xtTEllGW17snjAZLNP,pop,0.686,0.706,-6.064,0.0384,0.0104,0,0.43,0.546,102.061,1,4,0,126865,38
Anyone,Justin Bieber,31qCy5ZaophVA81wtlwLc4,51kijm0sjZz0yOa3kVBPUU,1uNFoZAHBGtllmzznpCI3s,pop,0.686,0.538,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,2,4,1,190779,80
Next Girlfriend,Gia Woods,21zZexT3ZIYjOCssvla8V4,35bxJklTqyzbgSOkZoCZK1,6T56xtTEllGW17snjAZLNP,pop,0.788,0.804,-3.285,0.0657,0.0237,0,0.426,0.716,131.815,1,4,0,160028,48
34+35,Ariana Grande,6Im9k8u9iIzKMrmV7BWtlF,3euz4vS7ezKGnNSwgyvKcd,66CXWjxzNUsdJxJ2JdwvnR,pop,0.83,0.585,-6.476,0.094,0.237,0,0.248,0.485,109.978,0,4,1,173711,84
Paradise (feat. Dermot Kennedy),MEDUZA,6ft4hAq6yde8jPZY2i5zLr,15sy3XQFShOFiDpKoxByyA,0xRXCcSX89eobfrshSVdyu,pop,0.632,0.595,-7.644,0.0401,0.0689,0,0.209,0.435,124.114,8,4,0,167903,84
hate u cuz i don't (feat. Bea Miller),Louis The Child,0ebzDbmaqvnBTfoZbd90BW,01EtwxoHPTutToBZWQSSpG,7wg1qvie3KqDNQbAkTdbX0,pop,0.642,0.72,-4.868,0.214,0.0755,0,0.0713,0.345,118.042,8,4,1,165754,61
Arcade (feat. FLETCHER),Duncan Laurence,1LaSuvCbVB87ANKGfjUTbh,6bm9QRIdbRMjsrSNVzj9E0,3klZnJvYGIbWritVwQD434,pop,0.446,0.395,-9.328,0.0365,0.815,0.00216,0.128,0.267,71.944,0,3,1,187453,57
Enough of You,Gia Woods,0laVxLujsbSTA0wwyXN8hK,5RDGr2RFL0FmyMxZudo6Ww,6T56xtTEllGW17snjAZLNP,pop,0.795,0.641,-5.063,0.0521,0.214,0,0.22,0.198,125.074,6,4,0,150240,44
Love Story (Taylor’s Version),Taylor Swift,6YvqWjhGD8mB5QXcbcUKtx,4hDok0OAJd57SGIT8xuWJH,06HL4z0CvFAxyc27GXpf02,pop,0.627,0.792,-4.311,0.031,0.13,3.97e-06,0.0845,0.415,119.054,2,4,1,235767,74
I Miss You,Grey,4ANIyqDu9QunO1w6DqCDTJ,4p8fs4WLOX2jDRdcW2zxQ2,4lDBihdpMlOalxy1jkUbPl,pop,0.697,0.767,-5.229,0.0949,0.368,0,0.119,0.679,102.034,4,4,1,192320,44
Supalonely,BENEE,4nK5YrxbMGZstTLbvj6Gxw,3ZJSoxsPMkNC9eb6gUn0Q8,0Cp8WN4V8Tu4QJQwCN5Md4,pop,0.863,0.631,-4.689,0.0534,0.305,3.04e-05,0.123,0.817,128.977,7,4,1,223480,76
Angel Baby,Troye Sivan,2m6Ko3CY1qXNNja8AlugNc,44CdsgXhU5R2esprq0tf43,3WGpXCj9YhhfX11TToZcXP,pop,0.559,0.559,-6.425,0.0358,0.0145,0,0.138,0.338,72.498,11,4,1,220780,79
Holy (feat. Chance The Rapper),Justin Bieber,5u1n1kITHCxxp8twBcZxWy,4hR7jjsPvRwwcHx8ntJSQS,1uNFoZAHBGtllmzznpCI3s,pop,0.673,0.704,-8.056,0.36,0.196,0,0.0898,0.372,86.919,6,4,1,212093,80
Sheesh!,Surfaces,3ddNKnYpVx0uI8vcwbTQ5Y,7aGQrZNnvPaOc0PVm7yuc5,4ETSs924pXMzjIeD6E9b4u,pop,0.743,0.832,-3.937,0.0611,0.161,0,0.0925,0.801,149.951,5,4,1,148847,75
Fearless (Taylor’s Version),Taylor Swift,77sMIMlNaSURUAXq5coCxE,4hDok0OAJd57SGIT8xuWJH,06HL4z0CvFAxyc27GXpf02,pop,0.569,0.741,-4.963,0.0282,0.0122,0,0.333,0.43,100.118,5,4,1,241592,69
Inside Out (feat. Griff) - Maliboux Remix,Zedd,3GOLdvGmGfJ64R0meSCVD5,20dvDiYfMYccYZlWvt6QMl,2qxJFvFYMEDqd7ui6kSAcq,pop,0.872,0.533,-4.406,0.204,0.524,6.86e-05,0.298,0.704,124.029,0,4,1,159637,47
Safe With Me (with Audrey Mika),Gryffin,6Skh3CBum0pZw9TOr7FQnX,2qBzKbaRm9IXomwL7jMdM7,2ZRQcIgzPCVaT9XKhXZIzh,pop,0.497,0.757,-4.189,0.127,0.0449,0,0.119,0.507,169.902,11,4,1,205165,73
Starving,Hailee Steinfeld,4Ce37cRWvM1vIGGynKcs22,18pR217SWwBjODSRWFBw0I,5p7f24Rk5HkUZsaS3BLG5F,pop,0.728,0.616,-4.238,0.0645,0.378,0,0.105,0.508,99.962,4,4,1,181880,77
Heather,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,2CMlkzFI2oDAy5MbyV7OV5,4Uc8Dsxct0oMqx0P6i60ea,pop,0.357,0.425,-7.301,0.0333,0.584,0,0.322,0.27,102.078,5,3,1,198040,86
GoodLove,Maliboux,33kDljxwTb5A7CGOqwqniH,1IVY5EplEZClO1r1VlkiIU,157IWDnr2hC9SFL5OJF8j7,pop,0.793,0.652,-2.487,0.0763,0.102,0.00125,0.152,0.81,122.143,8,4,0,130401,43
Want You Back,Grey,0BWx2N8CosqHVKkofenY3R,1qm3ugYyGh7uAAKiI9WzlY,4lDBihdpMlOalxy1jkUbPl,pop,0.758,0.519,-5.832,0.0362,0.116,0,0.183,0.417,92.99,0,4,0,176827,48
I Don't Wanna Know,Friendzone,7BNVTdnnoMPzj8URWmmGMU,5PM5mvpyBJ05Yepkh43gUz,71wgN1CedM2DoHelVrI87x,pop,0.602,0.763,-3.776,0.059,0.0233,0,0.0938,0.348,103.044,5,4,0,202136,48
Lonely (with benny blanco),Justin Bieber,7HWetAoWK9qkFM575HONAY,3ILTeVimMva0ImF0dWtoQC,1uNFoZAHBGtllmzznpCI3s,pop,0.631,0.226,-7.257,0.0396,0.879,0,0.115,0.0765,79.968,11,4,0,149297,58
Happier Than Ever - Edit,Billie Eilish,32BeYxKPrig1LefHsC0Xuo,2kzPJWrTjVKEYWWhowXLnz,6qqNVTkY8uBg9cP3Jd7DAH,pop,0.334,0.599,-5.742,0.0365,0.0468,0.000392,0.205,0.127,161.74,0,3,1,151444,87
But I Don'T,JESSIA,1BZ8ne2p76ugVsn5TBjeuL,6JCn8Tk6OGj3t0YYG55zy7,6DdbeAeBlrYj8bNToZv4TY,pop,0.887,0.318,-10.308,0.203,0.0437,0,0.122,0.58,121.992,0,4,1,137568,51
Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,6fRxMU4LWwyaSSowV441IU,4jGaPN2gEpKciN02ZKRShT,04gDigrS5kc9YWfZHwBETP,pop,0.713,0.676,-5.483,0.027,0.0377,0,0.154,0.721,99.048,10,4,1,227395,48
girls girls girls,FLETCHER,6eutgX6jfXAsjTXgQtCtYV,17K0z0mxfAuYNNrV8Jx8v1,5qa31A9HySw3T7MKWI9bGg,pop,0.649,0.478,-8.834,0.156,0.658,0,0.131,0.468,139.859,0,4,1,161247,71
Stuck with U (with Justin Bieber),Ariana Grande,4HBZA5flZLE435QTztThqH,5mUdh6YWnUvf0MfklEk1oi,66CXWjxzNUsdJxJ2JdwvnR,pop,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765,8,3,1,228482,84
Strange,Celeste,7sq2z9oX2S0CvgTqCZ0ko4,3bqEvlGHE4amqPGZtdMnep,49HlOY4gkHqsYG9GCuhkcc,pop,0.286,0.0847,-9.883,0.0397,0.934,6.94e-06,0.121,0.112,70.743,2,4,1,255987,78
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2Z8yfpFX0ZMavHkcIeHiO1,3yVVL2EYLp8g7gT08VvYKy,7n2wHs1TKAczGzO7Dd2rGr,pop,0.652,0.383,-7.076,0.0516,0.0676,0,0.0828,0.549,145.765,2,4,0,178994,79
Remember This,Jonas Brothers,6nACZEZIt1CIBmF09r5Pb5,5sIvIsXTXfwoMEBVk1xCqm,7gOdHgIoIKoe4i9Tta6qdD,pop,0.669,0.629,-5.018,0.0803,0.217,0,0.366,0.294,110.865,1,4,0,178222,73
That’s How It Goes (feat. 6LACK),Zoe Wees,6o5TECt1aCm1HjUzp43OgL,0tEzXJv87d2vm5SIvkSFPc,03d2mJXSMtuPI0nIvLnhoS,pop,0.654,0.678,-4.936,0.0322,0.0961,1.21e-05,0.108,0.415,92.05,2,3,1,162070,73
Easy On Me,Adele,0gplL1WMoJ6iYaPgMCL0gX,224jZ4sUX7OhAuMwaxp86S,4dpARuHxo51G3z768sgnrY,pop,0.604,0.366,-7.519,0.0282,0.578,0,0.133,0.13,141.981,5,4,1,224695,95
Let Somebody Go,Coldplay,4cGqn0E8JCSY9gQllQj4Mf,06mXfvDsRZNfnsGZvX2zpb,4gzpq5DPGxSnKTe4SA8HAU,pop,0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,0.155,130.953,0,4,1,241595,81
Undeniable (feat. X Ambassadors),Kygo,71qB68guEJjbvtjlkZ8DF5,3SgXZqSc8UfHsbrseyYscm,23fqKkggKUBHNkbKtXEls4,pop,0.684,0.506,-6.743,0.0338,0.159,0,0.26,0.352,108.036,6,4,1,180596,75
Hailey,Justin Bieber,23EquxExXkNmGCCY96P0Iu,3uPnO1aZBwMgWK1DI5zve9,1uNFoZAHBGtllmzznpCI3s,pop,0.462,0.745,-6.588,0.0699,0.0367,0,0.0795,0.254,100.042,0,4,0,193355,75
MONEY,LISA,7hU3IHwjX150XLoTVmjD0q,66OYt73mqan1hWa78BhfPd,5L1lO4eRHmJ7a0Q6csE5cT,pop,0.831,0.554,-9.998,0.218,0.161,6.12e-05,0.152,0.396,140.026,1,4,0,168228,91
Livin It Up (with Post Malone & A$AP Rocky),Young Thug,7zjEyeBsaw9gV0jofJLfOM,7IKkHmEk4It4cRdOYanyvW,50co4Is1HCEo8bhOyUWKpn,pop,0.767,0.313,-12.059,0.0798,0.838,0,0.105,0.765,82.582,7,4,1,210907,75
WFM,Realestk,18ddJHQ7CUzNBiy55L0Xjj,6Ol3bTDsZvYrW9jkSqMsZl,35R1B97CfrqKFFI3QBkTDx,pop,0.437,0.184,-17.667,0.0313,0.72,0.00253,0.113,0.247,80.088,1,4,1,136000,81
Better Days (NEIKED x Mae Muller x Polo G),NEIKED,6f5ExP43esnvdKPddwKXJH,2wcv0lHk5fUYyNGKugGa7q,5H6xmHXjsq98NLbEjuE29f,pop,0.717,0.671,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,0,4,0,160657,74
Blessed & Free,Kane Brown,0HCFZGK3c1TQorbyPHcj1l,055uuuPMs7soYjnONo02QV,3oSJ7TBVCWMDMiYjXNiCKE,pop,0.651,0.483,-9.867,0.183,0.754,5.12e-06,0.135,0.387,157.765,5,4,0,198171,73
GHOST TOWN,Benson Boone,135Lf4Q0CzlMNfOxbEUsLH,4NTDxbwbo2rMGMm6U9UAEP,22wbnEMDvgVIAGdFeek6ET,pop,0.391,0.335,-10.064,0.0763,0.389,0,0.102,0.116,174.185,0,3,1,193733,69
Take Me Where Your Heart Is,Q,4EcoXZhvbU3qS7ORWUEcVI,0oHFSP4uqDes9sOZQu43Jz,22vqVhfPJab5kkU9txDGX3,pop,0.858,0.426,-8.879,0.0402,0.00586,0.761,0.0977,0.419,89.981,10,4,0,192897,68
Love Back,Why Don't We,7weX6syqklVQocpVVmDNwI,4WVPdkba5QybMBD8szrRwB,2jnIB6XdLvnJUeNTy5A0J2,pop,0.611,0.744,-6.845,0.0654,0.026,0,0.176,0.705,105.882,4,4,1,185851,74
Ghost,Justin Bieber,5dPz35akJjPqb17yeqNwqH,0w1dwXfG5z6Xjjgj524JkD,1uNFoZAHBGtllmzznpCI3s,pop,0.604,0.741,-5.571,0.0475,0.178,3.49e-05,0.409,0.473,153.947,2,4,1,153190,77
Faking Love (feat. Saweetie),Anitta,3V7jLMYvvg4BHi4tmDveNc,0keCRGjhQNl2Wba6nSwqgx,7FNnA9vBm6EKceENgCGRMb,pop,0.896,0.578,-4.773,0.12,0.0389,0,0.063,0.866,133.01,0,4,1,146933,75
For Tonight,Giveon,61Emqg95O9zo1GNOcyxq4Y,5cAd6WOG1zVNQ2KDCOLtuf,4fxd5Ee7UefO4CUXgwJ7IP,pop,0.442,0.517,-7.807,0.0548,0.0699,0,0.114,0.2,79.867,9,4,1,193822,81
Forever,Chelsea Cutler,1Oc7I0lPIuUDSH3fGZe7Yn,6JkrpiVpnhPrCpiVtDPN2f,5JMLG56F1X5mFmWNmS0iAp,pop,0.749,0.414,-9.694,0.0349,0.503,0.00024,0.327,0.329,109.026,5,4,1,169453,62
Toxic,BoyWithUke,2kaNmAbqrtOf7Rdr3fnCWl,1C9KIpgrisvGtCxTfNBBaJ,1Cd373x8qzC7SNUg5IToqp,pop,0.594,0.612,-6.627,0.363,0.835,0,0.461,0.687,179.629,8,4,0,168020,80
"Love You More (with Nate Ruess, Gunna & Jeff Bhasker)",Young Thug,4pUxYUHVKXWsgGhEhOu7R9,7IKkHmEk4It4cRdOYanyvW,50co4Is1HCEo8bhOyUWKpn,pop,0.668,0.376,-10.865,0.0575,0.575,0.00111,0.103,0.246,137.981,6,4,1,221913,68
That’s How It Goes (feat. 6LACK),Zoe Wees,6o5TECt1aCm1HjUzp43OgL,0tEzXJv87d2vm5SIvkSFPc,03d2mJXSMtuPI0nIvLnhoS,pop,0.654,0.678,-4.936,0.0322,0.0961,1.21e-05,0.108,0.415,92.05,2,3,1,162070,73
Unforgettable (Tommy's Song),Demi Lovato,5q9aNxf8BtiYQoz0wq0K81,0Paier1KMpw7C5LI7R35Dj,6S2OmqARrzebs0tKUEyXyp,pop,0.603,0.36,-7.289,0.0734,0.221,1.37e-06,0.0624,0.25,119.404,9,3,1,233928,62
Hopeless Romantic,Sam Fischer,22VPpAWB7qzV8L9rgza11j,0sKJKrBhK5gYDdN39fLYb2,6L1XC7NrmgWRlwAeLJvVtA,pop,0.654,0.636,-6.913,0.0391,0.117,0.00179,0.0919,0.392,113.994,8,4,1,181178,63
Reason,PinkPantheress,0REGWAoURfSLQe5hQhlsKK,65YAjLCn7Jp33nJpOxIPMe,78rUTD7y6Cy67W1RVzYs7t,pop,0.543,0.833,-6.548,0.0582,0.0065,0.0746,0.1,0.281,167.183,5,4,0,131907,68
Ex For A Reason (with City Girls),Summer Walker,7fzFOW9v8IyprQjiyXfaMA,2Y1MusCp19kjXXpFFZAT0G,57LYzLEk2LcFghVwuWbcuS,pop,0.718,0.725,-5.755,0.0387,0.264,0,0.191,0.566,115.02,11,4,0,225502,70
Shivers,Ed Sheeran,6bQfNiqyCX7UaQSvVVGo4I,5kFCfioZraFsRWpoitQjmx,6eUKZXaKkcviH0Ku9w2n3V,pop,0.788,0.859,-2.724,0.0856,0.281,0,0.0424,0.822,141.02,2,4,1,207853,75
Love is Pain,FINNEAS,2tJUcBxiQEYSCzC3BdIOk8,3KChz6qdEH9AfHE6VCBshZ,37M5pPGs6V1fchFJSgCguX,pop,0.609,0.141,-15.33,0.0394,0.927,0.000104,0.0923,0.107,78.233,9,4,1,224279,66
Red Eye (feat. TroyBoi),Justin Bieber,24OeEKPQ8qqNZnPevRHxUT,3uPnO1aZBwMgWK1DI5zve9,1uNFoZAHBGtllmzznpCI3s,pop,0.815,0.816,-4.393,0.0513,0.0501,0.000887,0.0761,0.774,96.033,5,4,0,187453,80
ESCORT,Chase Atlantic,6yfScK103B2KuUHf7aZ6Tp,1rt8MMTzYNWxzr2NLwvXlV,7cYEt1pqMgXJdq00hAwVpT,pop,0.561,0.624,-4.986,0.03,0.000188,8.46e-06,0.122,0.1,101.951,11,4,1,218824,69
Faithful (feat. Marc E. Bassy),G-Eazy,3nEkblDKsOep9W5tjMOPti,4j7Y3vNhgBBRAujJl85UDk,02kJSzxNuaWGqwubyUba0Z,pop,0.662,0.553,-8.205,0.0703,0.158,0,0.194,0.371,80.921,9,4,1,266899,70
Boyz (feat. Nicki Minaj),Jesy Nelson,59nbIJxGb1qkrzbtTomZkL,4ShgsMHEHPPLI6Dk16HNF1,73KwqWuob0R53I14Vs56p9,pop,0.715,0.731,-6.469,0.27,0.0547,0,0.374,0.774,90.034,2,4,1,179992,76
THATS WHAT I WANT,Lil Nas X,0e8nrvls4Qqv5Rfa2UhqmO,6pOiDiuDQqrmo5DbG0ZubR,7jVv8c5Fj3E9VhNjxT4snq,pop,0.737,0.846,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,1,4,0,143901,95
girls girls girls,FLETCHER,6eutgX6jfXAsjTXgQtCtYV,17K0z0mxfAuYNNrV8Jx8v1,5qa31A9HySw3T7MKWI9bGg,pop,0.649,0.478,-8.834,0.156,0.658,0,0.131,0.468,139.859,0,4,1,161247,71
see you later (ten years),Jenna Raine,5elofKuRmgZmCVImWT6JtE,2SAjAFJEgQwOMFt5awJK5x,3aHe9rMa5HFTjXHw8tEz0A,pop,0.584,0.454,-6.372,0.0301,0.247,0,0.151,0.253,86.102,1,4,1,188160,72
Keep Your Head Up Princess,Anson Seabra,19pChrR4hwdINqoOFUo2Hj,5Wwvdrq2pNP4zWBh6NtdvK,2jHp7gQArCQrlMvdrIVFCg,pop,0.689,0.143,-17.374,0.264,0.97,0,0.109,0.528,85.398,6,4,1,198220,62
24/5,Mimi Webb,1A6gT680oQr98VtDkNzys7,263g4l4u6u115I2ISnMkQP,3GxKJzJK4LpsYGXQrw77wz,pop,0.559,0.763,-4.16,0.105,0.403,0,0.127,0.349,91.069,0,4,1,158221,77
Giving In To The Love,AURORA,6pVGigBjIqGgGscGcKGqSi,5K0nBsDX1pO2OakhRPpsIJ,1WgXqy2Dd70QQOU7Ay074N,pop,0.587,0.921,-5.273,0.0658,0.095,0.000885,0.144,0.372,103.985,10,4,1,181333,63
Santé,Stromae,3vXnuFnC5RhPGwsFi0ORcI,5ZbmaYVO7Pg5TAGRQXleI5,5j4HeCoUlzhfWtjAfM1acR,pop,0.641,0.681,-6.418,0.354,0.123,3.36e-05,0.0425,0.836,138.095,0,3,1,190012,75
love nwantiti (ah ah ah),CKay,2Xr1dTzJee307rmrkt8c0g,6lheAtw3IcJvflIhLbykih,048LktY5zMnakWq7PTtFrz,pop,0.727,0.739,-3.805,0.0411,0.365,0.00137,0.161,0.533,93.005,8,4,1,145800,94
Acapulco,Jason Derulo,3eJH2nAjvNXdmPfBkALiPZ,76f2Wq7QxiHImxzsYwiXWW,07YZf4WDAMNwqr4jfgOZ8y,pop,0.774,0.792,-4.021,0.0523,0.051,0,0.155,0.507,122.062,10,4,1,139672,84
Wildest Dreams (Taylor's Version),Taylor Swift,1Ov37jtRQ2YNAe8HzfczkL,5hxKw2PurC0i1VVJMAntDU,06HL4z0CvFAxyc27GXpf02,pop,0.583,0.67,-7.289,0.0646,0.0374,0.0001,0.126,0.498,140.061,8,4,1,220433,87
But I Don'T,JESSIA,1BZ8ne2p76ugVsn5TBjeuL,6JCn8Tk6OGj3t0YYG55zy7,6DdbeAeBlrYj8bNToZv4TY,pop,0.887,0.318,-10.308,0.203,0.0437,0,0.122,0.58,121.992,0,4,1,137568,51
Two Moons,BoyWithUke,5GxUKIEkMXXZo1Tif0IzfC,0NzheutoSuzfMlENTnHTQl,1Cd373x8qzC7SNUg5IToqp,pop,0.841,0.502,-9.068,0.211,0.52,0.000187,0.103,0.863,109.965,6,4,0,224747,81
MEMORIES!,347aidan,27XMmSWSOXJ7eVb40tH93T,3OFuRXFkPOzEZbFp3Os28q,0bBz5bRBkExaej2HxtVfCw,pop,0.835,0.381,-6.121,0.342,0.757,4.59e-06,0.121,0.31,154.973,9,4,1,137806,79
Deep end,Jeremy Zucker,1hmcogF6Lz6QqiibEZqXjQ,6pEz5WCvDGB8ved9AcouQ5,3gIRvgZssIb9aiirIg0nI3,pop,0.836,0.552,-6.034,0.131,0.185,9.77e-06,0.315,0.673,145.029,2,4,1,123147,70
Coming Back (feat. SZA),James Blake,2pSsHnjAgEPjHmet7ChlHQ,1zNtJFMCNIyT0X19jpcI3j,53KwLdlmrlCelAZMaLVZqU,pop,0.653,0.496,-7.262,0.0868,0.625,0.274,0.151,0.102,86.013,10,4,0,195905,72
Angel Baby,Troye Sivan,2m6Ko3CY1qXNNja8AlugNc,44CdsgXhU5R2esprq0tf43,3WGpXCj9YhhfX11TToZcXP,pop,0.559,0.559,-6.425,0.0358,0.0145,0,0.138,0.338,72.498,11,4,1,220780,79
"Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",Skylar Grey,5W8HXMOMLtXLz0RGKUtnlZ,2ZaFqYD9a3U6qJhyS2LDRf,4utLUGcTvOJFr6aqIJtYWV,pop,0.664,0.692,-4.128,0.127,0.237,0,0.0798,0.233,154.924,1,4,0,257369,84
MAMMAMIA,Måneskin,78SCmQ8A7KQSMdkem2SwBP,7lVXNBav3Z8oA4jGk62Gme,0lAWpj5szCSwM4rUMHYmrr,pop,0.767,0.678,-3.284,0.0686,0.000615,0,0.0952,0.791,142.06,1,4,0,186809,83
SCOOP (feat. Doja Cat),Lil Nas X,6bpq1jGkVz66Q3LYeoXdjZ,6pOiDiuDQqrmo5DbG0ZubR,7jVv8c5Fj3E9VhNjxT4snq,pop,0.841,0.527,-8.116,0.149,0.0427,1.54e-06,0.12,0.582,163.975,6,4,1,174164,84
Good Ones,Charli XCX,6PZpNMstpIiRenGK5UyG5D,6Z0w6c5y1hX7dYbdBe4XKt,25uiPmTg16RbhZWAqwLBy5,pop,0.764,0.672,-5.947,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,7,4,0,136614,79
Panic Attacks in Paradise,Ashnikko,13gqe2AjtaPexcBoqA10IX,5FmtIdXlRz4uyqjp7ECJsH,3PyJHH2wyfQK3WZrk9rpmP,pop,0.695,0.386,-5.114,0.0337,0.554,0,0.0906,0.214,127.947,8,4,0,184885,72
Bad Day,Justus Bennetts,3wA4ronkc8ZcPXUP0fDgYA,3k1lFVPUbpxngCtvkB9JkA,4PcesEvU9iICf7dwNt5B3l,pop,0.883,0.713,-4.684,0.307,0.0125,0,0.45,0.855,89.025,9,4,1,108800,80
"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,30QR0ndUdiiMQMA9g1PGCm,7rKmLxCFlmtIxGpX4HYgs4,1VPmR4DJC1PlOtd0IADAO0,pop,0.792,0.511,-6.876,0.0409,0.124,9.04e-05,0.14,0.111,113.983,2,4,1,168490,86
I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,6IbCvfmmICEEAyDwQ9zcbt,0E2xXn23qVmfx9ThZjWFBE,4yvcSjfu4PC0CYQyLy4wSq,pop,0.703,0.624,-6.228,0.0364,0.0156,5.53e-05,0.299,0.808,131.966,7,4,1,195191,69
Older,Alec Benjamin,4qeHV9T5N3S7KAKryZQp8s,7Hz2GKXQniSyGHdNjRs7PP,5IH6FPUwQTxPSXurCrcIov,pop,0.552,0.497,-8.478,0.0617,0.585,0,0.151,0.507,84.115,2,4,1,164399,73
In My Mind,Lyn Lapid,2W779g2UrRZtVdf3FcEOO1,4uLn2Ci7bNaHSZ0tBHYlxt,4pfy05cNNTacuOQ6SiSu4v,pop,0.668,0.392,-12.178,0.0585,0.789,0.00275,0.345,0.323,135.936,2,3,0,162794,80
I must apologise,PinkPantheress,08g7wxW8iELmpxO0ppcwnI,0m1wwIx9Eoa7fWb9KYh7pt,78rUTD7y6Cy67W1RVzYs7t,pop,0.616,0.856,-6.098,0.0457,0.516,0.0652,0.245,0.75,157.109,9,4,1,108373,73
Thunder,Gabry Ponte,2USlegnFJLrVLpoVfPimKB,35Q09Y0b7ZxOoCdF7sBiGf,5ENS85nZShljwNgg4wFD7D,pop,0.67,0.896,-4.673,0.058,0.0342,3.21e-05,0.344,0.403,101.216,1,3,1,160000,84
My Universe,Coldplay,3FeVmId7tL5YN8B7R3imoM,39McjovZ3M6n5SFtNmWTdp,4gzpq5DPGxSnKTe4SA8HAU,pop,0.588,0.701,-6.39,0.0402,0.00813,0,0.2,0.443,104.988,9,4,1,228000,95
ex i never had,LANY,1NAyq9TrQIpLHWStUX4xAQ,20tgAhlplT42WnAAC8Xndk,49tQo2QULno7gxHutgccqF,pop,0.65,0.388,-7.065,0.0332,0.306,0,0.114,0.628,96.001,10,4,1,201442,74
breadwinner,Kacey Musgraves,2stbjvpFujerfDUuUUPX7o,6y9LbrjY2TpaLvtbE7FTkc,70kkdajctXSbqSMJbQO424,pop,0.866,0.508,-8.591,0.058,0.769,8.35e-06,0.11,0.476,117.951,8,4,0,200840,77
Feels Like,Gracie Abrams,5AsUMMM0euIPrmRrLfb7ly,6WzV6DBxklzmYlqELv77Qh,4tuJ0bMpJh08umKkEXKUI5,pop,0.622,0.483,-7.358,0.045,0.703,0.000257,0.119,0.18,145.083,11,4,1,152318,71
yoga (feat. Rebecca Black),bbno$,6Dbjbkuzp4QEudONcqFNsi,6iMshsixZe8oMteQdln5kp,41X1TR6hrK8Q2ZCpp2EqCz,pop,0.76,0.756,-6.353,0.201,0.0384,0,0.876,0.868,118.026,4,4,0,157440,66
Prada (feat. Lil Tecca),24kGoldn,4wuMS7NGVbU7hdu94K5icd,2ut84dwAs20nDuTqnvKsDQ,6fWVd57NKTalqvmjRd2t8Z,pop,0.686,0.69,-6.13,0.24,0.122,0,0.137,0.528,178.157,6,4,0,151586,77
